"","School_ID","Short_Name","Long_Name","School_Type","Primary_Category","Address","City","State","Zip","Progress_Report_Year","Blue_Ribbon_Award_Year","Excelerate_Award_Gold_Year","Spot_Light_Award_Year","Improvement_Award_Year","Excellence_Award_Year","Student_Attainment_Rating","Student_Attainment_Description","Culture_Climate_Rating","Culture_Climate_Description","School_Survey_Student_Response_Rate_Pct","School_Survey_Student_Response_Rate_Avg_Pct","School_Survey_Teacher_Response_Rate_Pct","School_Survey_Teacher_Response_Rate_Avg_Pct","Creative_School_Certification","Creative_School_Certification_Description","School_Survey_Involved_Families","School_Survey_Supportive_Environment","School_Survey_Ambitious_Instruction","School_Survey_Effective_Leaders","School_Survey_Collaborative_Teachers","School_Survey_Safety","Suspensions_Per_100_Students_Year_2_Pct","Suspensions_Per_100_Students_Avg_Pct","Misconducts_To_Suspensions_Year_2_Pct","Misconducts_To_Suspensions_Avg_Pct","Average_Length_Suspension_Year_2_Pct","Average_Length_Suspension_Avg_Pct","Behavior_Discipline_Year_1","Behavior_Discipline_Year_2","Student_Attendance_Year_1_Pct","Student_Attendance_Year_2_Pct","Student_Attendance_Avg_Pct","Teacher_Attendance_Year_1_Pct","Teacher_Attendance_Year_2_Pct","Teacher_Attendance_Avg_Pct","One_Year_Dropout_Rate_Year_1_Pct","One_Year_Dropout_Rate_Year_2_Pct","One_Year_Dropout_Rate_Avg_Pct","Other_Metrics_Year_1","Other_Metrics_Year_2","Freshmen_On_Track_School_Pct_Year_2","Freshmen_On_Track_CPS_Pct_Year_2","Freshmen_On_Track_School_Pct_Year_1","Freshmen_On_Track_CPS_Pct_Year_1","Graduation_4_Year_School_Pct_Year_2","Graduation_4_Year_CPS_Pct_Year_2","Graduation_4_Year_School_Pct_Year_1","Graduation_4_Year_CPS_Pct_Year_1","Graduation_5_Year_School_Pct_Year_2","Graduation_5_Year_CPS_Pct_Year_2","Graduation_5_Year_School_Pct_Year_1","Graduation_5_Year_CPS_Pct_Year_1","College_Enrollment_School_Pct_Year_2","College_Enrollment_CPS_Pct_Year_2","College_Enrollment_School_Pct_Year_1","College_Enrollment_CPS_Pct_Year_1","College_Persistence_School_Pct_Year_2","College_Persistence_CPS_Pct_Year_2","College_Persistence_School_Pct_Year_1","College_Persistence_CPS_Pct_Year_1","Progress_Toward_Graduation_Year_1","Progress_Toward_Graduation_Year_2","State_School_Report_Card_URL","Mobility_Rate_Pct","Chronic_Truancy_Pct","Supportive_School_Award","Supportive_School_Award_Desc","Parent_Survey_Results_Year","School_Latitude","School_Longitude","SAT_Grade_11_Score_School_Avg","SAT_Grade_11_Score_CPS_Avg","Attainment_PSAT_Grade_9_School_Pct","Attainment_PSAT_Grade_10_School_Pct","Attainment_SAT_Grade_11_School_Pct","Attainment_All_Grades_School_Pct"
"596",609808,"HALEY","Alex Haley Elementary Academy","Neighborhood","ES","11411 S EGGLESTON AVE","Chicago","Illinois",60628,2022,NA,2022,NA,NA,NA,"NO DATA AVAILABLE","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.","ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",97.2,73,59.5,71,"STRONG","This school is Strong in the arts. It nearly meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","NEUTRAL","NEUTRAL","STRONG","NEUTRAL","STRONG","WEAK",0.9,5.4,10.8,13.8,"1.8 days","2.2 days",2021,2022,90,89.2,86.9,80.2,91.5,92.5,NA,NA,NA,2021,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=150162990252092",25.3,43,"EMERGING","This school has developed an action plan to support social and emotional learning (SEL). Leaders and staff have assessed their school climate, and they are beginning to adopt best practices to support SEL for all students.",2022,41.68666,-87.633632,0,939,0,0,0,0
"597",610206,"TWAIN","Mark Twain Elementary School","Neighborhood","ES","5134 S LOTUS AVE","Chicago","Illinois",60638,2022,NA,2022,NA,NA,NA,"NO DATA AVAILABLE","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.","ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",99.5,73,80.5,71,"STRONG","This school is Strong in the arts. It nearly meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","STRONG","NEUTRAL","NEUTRAL","NEUTRAL","NEUTRAL","NEUTRAL",0.3,5.4,3.2,13.8,"2.7 days","2.2 days",2021,2022,95.8,91,86.9,90.2,94.1,92.5,NA,NA,NA,2021,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=150162990252490",6.8,29.5,"EMERGING","This school has developed an action plan to support social and emotional learning (SEL). Leaders and staff have assessed their school climate, and they are beginning to adopt best practices to support SEL for all students.",2022,41.799046,-87.758928,0,939,0,0,0,0
"598",610287,"ASHBURN","Ashburn Community Elementary School","Small","ES","8300 S ST LOUIS AVE","Chicago","Illinois",60652,2022,NA,2022,NA,NA,NA,"NO DATA AVAILABLE","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.","ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",81.1,73,80,71,"EXCELLING","This school is Excelling in the arts. It meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","STRONG","NEUTRAL","STRONG","NEUTRAL","NEUTRAL","NEUTRAL",0.3,5.4,4.5,13.8,"2.0 days","2.2 days",2021,2022,95.3,88.4,86.9,92.3,93.5,92.5,NA,NA,NA,2021,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=150162990252922",7.6,39.9,"EMERGING","This school has developed an action plan to support social and emotional learning (SEL). Leaders and staff have assessed their school climate, and they are beginning to adopt best practices to support SEL for all students.",2022,41.742351,-87.70961,0,939,0,0,0,0
"599",609956,"GRIMES","Robert L Grimes Elementary School","Neighborhood","ES","5450 W 64TH PL","Chicago","Illinois",60638,2022,NA,2022,NA,NA,NA,"NO DATA AVAILABLE","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.","WELL ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",94.9,73,70.3,71,"DEVELOPING","This school is Developing in the arts. It occasionally meets the goals and priorities of the CPS Arts Education Plan including Staffing & Instruction, Partnerships, Community & Culture and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","STRONG","STRONG","STRONG","STRONG","STRONG","NEUTRAL",0.3,5.4,4.8,13.8,"1.0 days","2.2 days",2021,2022,95.1,90.1,86.9,88.2,92,92.5,NA,NA,NA,2021,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=150162990252232",7.3,37.6,"EMERGING","This school has developed an action plan to support social and emotional learning (SEL). Leaders and staff have assessed their school climate, and they are beginning to adopt best practices to support SEL for all students.",2022,41.775464,-87.758803,0,939,0,0,0,0
"600",400173,"PATHWAYS - BRIGHTON PARK HS","Pathways in Education- Brighton Park","Citywide-Option","HS","3124 W 47TH ST","Chicago","Illinois",60632,2022,NA,NA,NA,NA,NA,"FAR BELOW EXPECTATIONS","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school's score is based on attainment relative to the combined College Readiness Benchmark scores, set by College Board. To learn more, visit  https://collegereadiness.collegeboard.org .","PARTIALLY ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",55.8,73,99.9,71,"EMERGING","This school is Emerging in the arts. It rarely meets the goals and priorities outlined in the CPS Arts Education Plan including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","NEUTRAL","NEUTRAL","VERY WEAK","NEUTRAL","NEUTRAL","NEUTRAL",NA,5.4,NA,13.8,"","2.2 days",2021,2022,72.9,57.2,86.9,NA,NA,92.5,35.5,35.6,6.1,2021,2022,NA,NA,NA,NA,14.3,82.9,10,80.2,20,84,NA,NA,23.9,61.8,16.7,61.9,45.5,71.2,50,71.7,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=150162990259510",NA,NA,"ESTABLISHED","This school has put in place systems and structures to support social and emotional learning (SEL). This may include SEL action plans, ongoing training for teachers and staff, partnerships with community organizations, time for SEL in the master schedule, and/or targeted and intensive SEL services.",2022,41.808226,-87.702645,813,939,0,0,3.3,3
"601",609933,"GALE","Stephen F Gale Elementary Community Academy","Neighborhood","ES","1631 W JONQUIL TER","Chicago","Illinois",60626,2022,NA,2022,NA,NA,NA,"NO DATA AVAILABLE","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.","NOT YET ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",73.8,73,57.5,71,"STRONG","This school is Strong in the arts. It nearly meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","WEAK","NEUTRAL","NEUTRAL","WEAK","VERY WEAK","WEAK",1.8,5.4,22.2,13.8,"1.5 days","2.2 days",2021,2022,90,85.2,86.9,90.2,92,92.5,NA,NA,NA,2021,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=150162990252212",32,48.1,"ESTABLISHED","This school has put in place systems and structures to support social and emotional learning (SEL). This may include SEL action plans, ongoing training for teachers and staff, partnerships with community organizations, time for SEL in the master schedule, and/or targeted and intensive SEL services.",2022,42.021091,-87.671939,0,939,0,0,0,0
"602",609674,"CHICAGO VOCATIONAL HS","Chicago Vocational Career Academy High School","Career academy","HS","2100 E 87TH ST","Chicago","Illinois",60617,2022,NA,NA,NA,NA,NA,"FAR BELOW EXPECTATIONS","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school's score is based on attainment relative to the combined College Readiness Benchmark scores, set by College Board. To learn more, visit  https://collegereadiness.collegeboard.org .","ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",80.4,73,57.5,71,"STRONG","This school is Strong in the arts. It nearly meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","NEUTRAL","NEUTRAL","STRONG","NEUTRAL","NEUTRAL","VERY WEAK",17.2,5.4,57.9,13.8,"3.4 days","2.2 days",2021,2022,75.7,78.2,86.9,76.3,90,92.5,2.6,6.1,6.1,2021,2022,87.4,88.8,95.6,86.7,76,82.9,66.2,80.2,70,84,73.2,83.8,34,61.8,28.7,61.9,27,71.2,43.3,71.7,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=150162990250526",20.8,70.4,"EMERGING","This school has developed an action plan to support social and emotional learning (SEL). Leaders and staff have assessed their school climate, and they are beginning to adopt best practices to support SEL for all students.",2022,41.737174,-87.573268,783,939,6.8,3.7,2.8,4.5
"603",610171,"MIRELES","Arnold Mireles Elementary Academy","Neighborhood","ES","9000 S EXCHANGE AVE","Chicago","Illinois",60617,2022,NA,2022,NA,NA,NA,"NO DATA AVAILABLE","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.","MODERATELY ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",89.9,73,89.2,71,"STRONG","This school is Strong in the arts. It nearly meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","NEUTRAL","NEUTRAL","NEUTRAL","NEUTRAL","NEUTRAL","WEAK",6.4,5.4,61.7,13.8,"1.9 days","2.2 days",2021,2022,87.4,88.5,86.9,86.8,92.8,92.5,NA,NA,NA,2021,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=150162990252452",26,48.8,"ESTABLISHED","This school has put in place systems and structures to support social and emotional learning (SEL). This may include SEL action plans, ongoing training for teachers and staff, partnerships with community organizations, time for SEL in the master schedule, and/or targeted and intensive SEL services.",2022,41.731717,-87.552788,0,939,0,0,0,0
"604",610147,"ROGERS","Philip Rogers Elementary School","Neighborhood","ES","7345 N WASHTENAW AVE","Chicago","Illinois",60645,2022,NA,2022,NA,NA,NA,"NO DATA AVAILABLE","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.","WELL ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",94.1,73,73.1,71,"EXCELLING","This school is Excelling in the arts. It meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","STRONG","NEUTRAL","STRONG","STRONG","STRONG","NEUTRAL",0.6,5.4,33.3,13.8,"1.3 days","2.2 days",2021,2022,95.7,92.4,86.9,89.9,93,92.5,NA,NA,NA,2021,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=150162990252426",4.3,23.6,"EMERGING","This school has developed an action plan to support social and emotional learning (SEL). Leaders and staff have assessed their school climate, and they are beginning to adopt best practices to support SEL for all students.",2022,42.015265,-87.697185,0,939,0,0,0,0
"605",610159,"SCAMMON","Jonathan Y Scammon Elementary School","Neighborhood","ES","4201 W HENDERSON ST","Chicago","Illinois",60641,2022,NA,2022,NA,NA,NA,"NO DATA AVAILABLE","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.","WELL ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",86.2,73,70.8,71,"STRONG","This school is Strong in the arts. It nearly meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","VERY STRONG","STRONG","STRONG","STRONG","STRONG","STRONG",0.2,5.4,16.7,13.8,"2.0 days","2.2 days",2021,2022,92,89.7,86.9,91.7,94.5,92.5,NA,NA,NA,2021,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=150162990252438",7.2,41.7,"EMERGING","This school has developed an action plan to support social and emotional learning (SEL). Leaders and staff have assessed their school climate, and they are beginning to adopt best practices to support SEL for all students.",2022,41.941678,-87.732179,0,939,0,0,0,0
"606",610499,"COLLINS HS","Collins Academy High School","Small","HS","1313 S SACRAMENTO DR","Chicago","Illinois",60623,2022,NA,NA,NA,NA,NA,"FAR BELOW EXPECTATIONS","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school's score is based on attainment relative to the combined College Readiness Benchmark scores, set by College Board. To learn more, visit  https://collegereadiness.collegeboard.org .","ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",63.4,73,66.7,71,"STRONG","This school is Strong in the arts. It nearly meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","WEAK","STRONG","VERY STRONG","NEUTRAL","NEUTRAL","NEUTRAL",1.7,5.4,57.1,13.8,"1.0 days","2.2 days",2021,2022,66.6,76.3,86.9,84.5,93.4,92.5,3.8,3,6.1,2021,2022,91.1,88.8,85.2,86.7,69.6,82.9,59.7,80.2,58.7,84,60.7,83.8,55.6,61.8,63.4,61.9,30.8,71.2,48.5,71.7,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=150162990250841",12.6,80.2,"EMERGING","This school has developed an action plan to support social and emotional learning (SEL). Leaders and staff have assessed their school climate, and they are beginning to adopt best practices to support SEL for all students.",2022,41.864149,-87.702042,770,939,1.3,2.9,3.6,2.5
